latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -25.8000, 146.6000,2019-04-03,    0.0,25, 29.3,25, 14.7,25, 15.3,25, 17.6,26,  5.3,25,  5.6,26,  5.3,25, 5.0,26, 21.3,42, 37.5,26, 91.5,26,  4.7,26,  6.1,26, 2.4,26, 6.9,26, 4.6,26,1022.0,25,""
 -25.8000, 146.6000,2019-04-04,    0.0,25, 30.2,25, 17.5,25, 16.9,25, 18.8,26,  6.5,25,  5.7,26,  6.5,25, 5.3,26, 21.6,42, 39.4,26, 84.6,26,  4.9,26,  6.3,26, 2.6,26, 7.4,26, 5.0,26,1023.8,25,""
 -25.8000, 146.6000,2019-04-05,    0.0,25, 29.3,25, 16.7,25, 15.2,25, 18.7,26,  5.6,25,  5.7,26,  5.6,25, 5.0,26, 21.2,42, 37.3,26, 80.0,26,  4.8,26,  6.3,26, 2.1,26, 7.4,26, 4.7,26,1023.7,25,""
 -25.8000, 146.6000,2019-04-06,    0.0,25, 29.6,25, 15.5,25, 15.2,25, 18.6,26,  5.5,25,  5.6,26,  5.5,25, 4.9,26, 20.7,42, 36.7,26, 86.4,26,  4.7,26,  6.2,26, 2.0,26, 7.1,26, 4.6,26,1022.8,25,""
 -25.8000, 146.6000,2019-04-07,    0.0,25, 30.7,25, 14.4,25, 14.0,25, 20.9,26,  4.6,25,  6.1,26,  4.6,25, 4.9,26, 21.2,42, 31.7,26, 85.4,26,  4.9,26,  6.6,26, 1.7,26, 7.5,26, 4.6,26,1021.5,25,""
 -25.8000, 146.6000,2019-04-08,    0.0,25, 31.3,25, 15.7,25, 15.7,25, 20.8,26,  6.4,25,  5.9,26,  6.4,25, 4.8,26, 19.9,42, 34.4,26, 88.1,26,  4.8,26,  6.4,26, 1.7,26, 7.2,26, 4.5,26,1020.1,25,""
 -25.8000, 146.6000,2019-04-09,    0.0,25, 31.6,25, 17.4,25, 15.0,25, 22.9,26,  6.2,25,  6.1,26,  6.2,25, 4.8,26, 19.8,42, 32.3,26, 75.5,26,  5.0,26,  6.7,26, 1.1,26, 7.9,26, 4.5,26,1019.3,25,""
 -25.8000, 146.6000,2019-04-10,    0.0,25, 28.6,25, 16.8,25, 10.6,25, 22.3,26,  5.1,25,  5.8,26,  5.1,25, 4.2,26, 18.3,42, 27.1,26, 55.4,26,  4.8,26,  6.7,26, 0.2,26, 7.6,26, 3.9,26,1019.4,25,""
 -25.8000, 146.6000,2019-04-11,    0.0,25, 29.8,25, 12.0,25,  9.3,25, 23.0,26,  5.2,25,  6.3,26,  5.2,25, 4.4,26, 20.1,42, 22.2,26, 66.4,26,  5.0,26,  7.1,26, 0.2,26, 7.9,26, 4.1,26,1019.2,25,""
 -25.8000, 146.6000,2019-04-12,    0.0,25, 28.6,25, 15.8,25, 15.9,25, 16.5,26,  5.0,25,  5.2,26,  5.0,25, 4.6,26, 20.0,42, 40.6,26, 88.6,26,  4.3,26,  5.6,26, 2.2,26, 6.5,26, 4.4,26,1021.0,25,""
 -25.8000, 146.6000,2019-04-13,    0.0,25, 28.5,25, 13.2,25, 13.4,25, 17.7,26,  5.8,25,  5.5,26,  5.8,25, 4.4,26, 20.0,42, 34.4,26, 88.4,26,  4.4,26,  5.9,26, 1.6,26, 6.7,26, 4.2,26,1021.8,25,""
 -25.8000, 146.6000,2019-04-14,    0.0,25, 28.4,25, 13.2,25, 12.6,25, 18.3,26,  5.0,25,  5.5,26,  5.0,25, 4.4,26, 20.0,42, 32.6,26, 83.1,26,  4.4,26,  6.0,26, 1.3,26, 6.9,26, 4.1,26,1020.7,25,""
 -25.8000, 146.6000,2019-04-15,    0.0,25, 28.5,25, 12.4,25, 12.7,25, 18.0,26,  4.7,25,  5.5,26,  4.7,25, 4.3,26, 19.9,42, 32.6,26, 88.3,26,  4.4,26,  5.9,26, 1.4,26, 6.7,26, 4.1,26,1020.0,25,""
 -25.8000, 146.6000,2019-04-16,    0.0,25, 29.2,25, 11.7,25, 11.6,25, 19.7,26,  5.3,25,  5.8,26,  5.3,25, 4.3,26, 19.9,42, 28.6,26, 84.4,26,  4.6,26,  6.3,26, 1.0,26, 7.1,26, 4.0,26,1021.0,25,""
 -25.8000, 146.6000,2019-04-17,    0.0,25, 28.8,25, 11.8,25, 12.7,25, 18.1,26,  5.2,25,  5.5,26,  5.2,25, 4.2,26, 19.5,42, 32.1,26, 91.8,26,  4.3,26,  5.9,26, 1.4,26, 6.6,26, 4.0,26,1020.5,25,""
 -25.8000, 146.6000,2019-04-18,    0.0,25, 29.3,25, 13.2,25, 13.5,25, 18.7,26,  4.5,25,  5.5,26,  4.5,25, 4.2,26, 18.8,42, 33.1,26, 89.0,26,  4.3,26,  5.9,26, 1.2,26, 6.6,26, 3.9,26,1022.3,25,""
 -25.8000, 146.6000,2019-04-19,    0.0,25, 29.6,25, 16.7,25, 13.3,25, 21.1,26,  4.6,25,  5.6,26,  4.6,25, 4.0,26, 17.5,42, 32.1,26, 70.0,26,  4.5,26,  6.2,26, 0.4,26, 7.2,26, 3.8,26,1022.9,25,""
 -25.8000, 146.6000,2019-04-20,    0.0,25, 29.1,25, 15.3,25, 16.2,25, 16.7,26,  4.6,25,  5.1,26,  4.6,25, 4.1,26, 18.0,42, 40.2,26, 93.2,26,  4.0,26,  5.4,26, 1.7,26, 6.0,26, 3.9,26,1019.9,25,""
 -25.8000, 146.6000,2019-04-21,    0.0,25, 28.4,25, 17.7,25, 17.9,25, 15.2,26,  5.3,25,  4.3,26,  5.3,25, 3.4,26, 13.8,42, 46.3,26, 88.4,26,  3.5,26,  4.7,26, 1.1,26, 5.3,26, 3.2,26,1018.9,25,""
 -25.8000, 146.6000,2019-04-22,    0.0,25, 26.4,25, 19.4,25, 17.4,25, 13.6,26,  3.2,25,  3.9,26,  3.2,25, 3.1,26, 12.6,42, 50.6,26, 77.3,26,  3.3,26,  4.4,26, 0.7,26, 5.2,26, 3.0,26,1018.1,25,""
 -25.8000, 146.6000,2019-04-23,    2.4,25, 24.9,25, 18.6,25, 19.8,25,  8.8,26,  3.6,25,  3.0,26,  3.6,25, 2.5,26,  9.5,42, 62.9,26, 92.4,26,  2.4,26,  3.1,26, 1.4,26, 3.5,26, 2.5,26,1020.2,25,""
 -25.8000, 146.6000,2019-04-24,   45.8,25, 21.5,25, 16.3,25, 19.7,25,  4.0,26,  2.0,25,  2.2,26,  2.0,25, 2.2,26,  8.1,42, 76.9,26,100.0,26,  1.6,26,  1.9,26, 2.2,26, 2.2,26, 2.2,26,1019.3,25,""
 -25.8000, 146.6000,2019-04-25,    7.6,25, 24.4,25, 17.4,25, 19.5,25,  8.0,26,  2.8,25,  3.1,26,  2.8,25, 2.8,26, 12.1,42, 63.8,26, 98.2,26,  2.5,26,  3.1,26, 2.1,26, 3.5,26, 2.8,26,1018.6,25,""
 -25.8000, 146.6000,2019-04-26,    0.9,25, 25.9,25, 17.8,25, 20.1,25,  9.5,26,  3.7,25,  3.5,26,  3.7,25, 3.1,26, 13.0,42, 60.2,26, 98.7,26,  2.8,26,  3.5,26, 2.2,26, 4.0,26, 3.1,26,1017.4,25,""
 -25.8000, 146.6000,2019-04-27,    0.0,25, 25.8,25, 16.8,25, 14.7,25, 14.3,26,  4.5,25,  4.7,26,  4.5,25, 4.1,26, 18.4,42, 44.3,26, 76.9,26,  3.8,26,  5.0,26, 1.5,26, 6.1,26, 3.8,26,1021.0,25,""
 -25.8000, 146.6000,2019-04-28,    0.0,25, 24.4,25,  9.4,25,  8.3,25, 16.0,26,  4.6,25,  5.0,26,  4.6,25, 3.5,26, 18.3,42, 27.2,26, 70.4,26,  3.9,26,  5.5,26, 0.3,26, 6.3,26, 3.3,26,1023.3,25,""
 -25.8000, 146.6000,2019-04-29,    0.0,25, 25.8,25,  7.1,25,  9.0,25, 16.0,26,  3.9,25,  5.1,26,  3.9,25, 3.4,26, 18.0,42, 27.1,26, 89.3,26,  3.8,26,  5.5,26, 0.5,26, 6.0,26, 3.2,26,1022.3,25,""
 -25.8000, 146.6000,2019-04-30,    0.0,25, 23.1,25, 12.9,25, 15.6,25,  8.6,26,  2.6,25,  3.2,26,  2.6,25, 2.4,26, 11.5,42, 55.2,26,100.0,26,  2.4,26,  3.1,26, 1.5,26, 3.3,26, 2.4,26,1019.5,25,""
 -25.8000, 146.6000,2019-05-01,    0.0,25, 26.7,25, 15.6,25, 17.3,25, 12.4,26,  3.3,25,  3.6,26,  3.3,25, 3.1,26, 14.1,42, 49.4,26, 97.7,26,  3.1,26,  4.1,26, 1.6,26, 4.6,26, 3.1,26,1019.1,25,""
 -25.8000, 146.6000,2019-05-02,    0.0,25, 26.7,25, 17.0,25, 18.3,25, 12.0,26,  3.3,25,  3.5,26,  3.3,25, 3.3,26, 14.3,42, 52.3,26, 94.5,26,  3.1,26,  4.0,26, 1.8,26, 4.7,26, 3.2,26,1021.9,25,""
 -25.8000, 146.6000,2019-05-03,    1.4,25, 25.1,25, 18.6,25, 18.4,25, 10.5,26,  1.5,25,  3.2,26,  1.5,25, 3.0,26, 13.2,42, 57.8,26, 85.9,26,  2.9,26,  3.8,26, 1.6,26, 4.5,26, 3.0,26,1021.4,25,""
 -25.8000, 146.6000,2019-05-04,    5.2,25, 21.2,25, 16.2,25, 15.5,25,  7.8,26,  2.3,25,  3.0,26,  2.3,25, 3.2,26, 15.6,42, 61.6,26, 84.2,26,  2.7,26,  3.5,26, 2.1,26, 4.2,26, 3.2,26,1020.4,25,""
 -25.8000, 146.6000,2019-05-05,    0.1,25, 20.5,25,  7.7,25, 12.1,25,  7.6,26,  3.5,25,  3.2,26,  3.5,25, 3.1,26, 17.3,42, 50.2,26,100.0,26,  2.6,26,  3.3,26, 2.5,26, 3.7,26, 3.1,26,1020.8,25,""
 -25.8000, 146.6000,2019-05-06,    0.0,25, 20.7,25,  5.9,25, 10.7,25,  8.7,26,  4.2,25,  3.4,26,  4.2,25, 3.1,26, 17.3,42, 43.8,26,100.0,26,  2.7,26,  3.5,26, 2.1,26, 3.9,26, 3.0,26,1019.8,25,""
 -25.8000, 146.6000,2019-05-07,    0.0,25, 23.7,25,  6.0,25, 11.4,25, 10.9,26,  3.7,25,  3.7,26,  3.7,25, 3.2,26, 17.2,42, 38.9,26,100.0,26,  3.0,26,  4.1,26, 1.9,26, 4.3,26, 3.1,26,1019.0,25,""
 -25.8000, 146.6000,2019-05-08,    0.0,25, 23.7,25,  6.8,25, 12.0,25, 10.6,26,  3.2,25,  3.7,26,  3.2,25, 3.2,26, 17.0,42, 41.0,26,100.0,26,  2.9,26,  3.9,26, 2.1,26, 4.2,26, 3.1,26,1019.6,25,""
 -25.8000, 146.6000,2019-05-09,    0.0,25, 25.3,25,  6.4,25, 11.0,25, 13.2,26,  3.2,25,  4.1,26,  3.2,25, 3.2,26, 17.0,42, 34.1,26,100.0,26,  3.3,26,  4.6,26, 1.2,26, 4.7,26, 3.0,26,1019.1,25,""
 -25.8000, 146.6000,2019-05-10,    0.0,25, 19.5,25,  8.7,25,  8.9,25, 10.2,26,  3.4,25,  3.5,26,  3.4,25, 3.0,26, 16.8,42, 39.3,26, 79.2,26,  2.9,26,  4.0,26, 0.8,26, 4.8,26, 2.8,26,1021.3,25,""
 -25.8000, 146.6000,2019-05-11,    0.0,25, 18.2,25,  3.4,25,  6.8,25,  9.7,26,  3.9,25,  3.4,26,  3.9,25, 2.7,26, 16.7,42, 32.6,26, 87.3,26,  2.8,26,  3.9,26, 0.6,26, 4.5,26, 2.5,26,1027.5,25,""
 -25.8000, 146.6000,2019-05-12,    0.0,25, 20.4,25,  2.3,25,  7.9,25, 10.1,26,  3.5,25,  3.6,26,  3.5,25, 2.7,26, 16.6,42, 33.0,26,100.0,26,  2.8,26,  3.9,26, 1.0,26, 4.1,26, 2.6,26,1026.4,25,""
 -25.8000, 146.6000,2019-05-13,    0.0,25, 24.0,25,  5.8,25, 10.2,25, 12.4,26,  2.2,25,  3.7,26,  2.2,25, 2.5,26, 14.2,42, 34.2,26,100.0,26,  3.0,26,  4.2,26, 0.5,26, 4.2,26, 2.4,26,1025.4,25,""
 -25.8000, 146.6000,2019-05-14,    0.0,25, 24.9,25, 13.7,25, 14.9,25, 11.7,26,  3.1,25,  3.4,26,  3.1,25, 2.7,26, 13.5,42, 47.3,26, 95.1,26,  2.8,26,  3.9,26, 1.0,26, 4.3,26, 2.7,26,1025.1,25,""
 -25.8000, 146.6000,2019-05-15,    0.0,25, 25.3,25, 11.2,25, 14.4,25, 11.7,26,  3.5,25,  3.7,26,  3.5,25, 3.2,26, 16.0,42, 44.7,26,100.0,26,  3.0,26,  4.0,26, 1.8,26, 4.5,26, 3.1,26,1025.5,25,""
 -25.8000, 146.6000,2019-05-16,    0.0,25, 25.9,25, 10.8,25, 15.8,25, 10.8,26,  2.9,25,  3.6,26,  2.9,25, 3.1,26, 15.6,42, 47.3,26,100.0,26,  2.8,26,  3.7,26, 2.2,26, 3.9,26, 3.1,26,1024.2,25,""
 -25.8000, 146.6000,2019-05-17,    0.0,25, 26.2,25, 12.1,25, 15.1,25, 12.4,26,  3.9,25,  3.7,26,  3.9,25, 3.1,26, 15.2,42, 44.4,26,100.0,26,  3.0,26,  4.0,26, 1.6,26, 4.5,26, 3.0,26,1024.0,25,""
 -25.8000, 146.6000,2019-05-18,    0.0,25, 26.1,25, 13.3,25, 16.4,25, 11.5,26,  3.6,25,  3.6,26,  3.6,25, 3.3,26, 16.0,42, 48.5,26,100.0,26,  3.0,26,  3.9,26, 2.2,26, 4.5,26, 3.3,26,1025.7,25,""
 -25.8000, 146.6000,2019-05-19,    0.0,25, 25.1,25, 12.0,25, 14.4,25, 11.7,26,  3.5,25,  3.6,26,  3.5,25, 3.1,26, 15.5,42, 45.2,26,100.0,26,  2.9,26,  3.9,26, 1.5,26, 4.5,26, 3.0,26,1026.5,25,""
 -25.8000, 146.6000,2019-05-20,    0.0,25, 25.7,25, 14.6,25, 14.5,25, 13.5,26,  2.7,25,  3.8,26,  2.7,25, 3.2,26, 15.5,42, 43.9,26, 87.3,26,  3.2,26,  4.3,26, 1.0,26, 5.1,26, 3.0,26,1025.3,25,""
 -25.8000, 146.6000,2019-05-21,    0.0,25, 25.8,25, 10.0,25, 14.0,25, 12.2,26,  2.6,25,  3.7,26,  2.6,25, 2.9,26, 15.0,42, 42.2,26,100.0,26,  2.9,26,  4.0,26, 1.5,26, 4.2,26, 2.9,26,1025.3,25,""
 -25.8000, 146.6000,2019-05-22,    0.0,25, 25.5,25, 10.5,25, 14.3,25, 11.7,26,  3.8,25,  3.7,26,  3.8,25, 3.0,26, 15.5,42, 43.8,26,100.0,26,  2.9,26,  3.9,26, 1.7,26, 4.3,26, 3.0,26,1027.0,25,""
 -25.8000, 146.6000,2019-05-23,    0.0,25, 25.8,25, 10.8,25, 13.0,25, 13.5,26,  3.2,25,  3.7,26,  3.2,25, 2.4,26, 12.4,42, 39.1,26,100.0,26,  2.9,26,  4.1,26, 0.5,26, 4.0,26, 2.2,26,1025.9,25,""
 -25.8000, 146.6000,2019-05-24,    0.0,25, 24.8,25,  8.1,25, 11.9,25, 12.4,26,  2.4,25,  3.7,26,  2.4,25, 2.5,26, 13.8,42, 38.0,26,100.0,26,  2.8,26,  4.0,26, 0.6,26, 4.1,26, 2.4,26,1023.9,25,""
 -25.8000, 146.6000,2019-05-25,    0.0,25, 25.2,25, 11.2,25, 12.1,25, 13.8,26,  2.5,25,  3.7,26,  2.5,25, 2.4,26, 12.6,42, 37.8,26, 91.0,26,  3.0,26,  4.2,26, 0.4,26, 4.1,26, 2.2,26,1021.3,25,""
 -25.8000, 146.6000,2019-05-26,    0.0,25, 26.1,25,  9.6,25, 12.7,25, 13.7,26,  2.8,25,  3.9,26,  2.8,25, 2.9,26, 15.3,42, 37.6,26,100.0,26,  3.1,26,  4.3,26, 0.9,26, 4.6,26, 2.8,26,1019.7,25,""
 -25.8000, 146.6000,2019-05-27,    0.0,25, 23.1,25,  7.9,25, 10.8,25, 11.6,26,  3.1,25,  3.6,26,  3.1,25, 2.7,26, 15.1,42, 38.2,26,100.0,26,  2.8,26,  3.9,26, 0.7,26, 4.3,26, 2.5,26,1020.1,25,""
 -25.8000, 146.6000,2019-05-28,    0.0,25, 20.2,25,  2.7,25,  8.0,25, 10.0,26,  3.1,25,  3.4,26,  3.1,25, 2.4,26, 15.3,42, 33.8,26,100.0,26,  2.6,26,  3.7,26, 0.7,26, 3.9,26, 2.3,26,1021.7,25,""
 -25.8000, 146.6000,2019-05-29,    0.0,25, 21.1,25,  1.6,25,  8.1,25, 10.3,26,  3.1,25,  3.5,26,  3.1,25, 2.4,26, 15.3,42, 32.4,26,100.0,26,  2.6,26,  3.8,26, 0.7,26, 3.8,26, 2.3,26,1019.7,25,""
 -25.8000, 146.6000,2019-05-30,    0.0,25, 18.7,25,  1.7,25,  8.0,25,  8.4,26,  2.9,25,  3.2,26,  2.9,25, 2.3,26, 15.2,42, 37.1,26,100.0,26,  2.3,26,  3.3,26, 1.0,26, 3.4,26, 2.2,26,1021.3,25,""
 -25.8000, 146.6000,2019-05-31,    0.0,25, 16.2,25,  0.0,25,  6.1,25,  8.1,26,  2.9,25,  3.1,26,  2.9,25, 2.2,26, 15.2,42, 33.1,26, 99.9,26,  2.3,26,  3.3,26, 0.6,26, 3.6,26, 2.1,26,1026.1,25,""
 -25.8000, 146.6000,2019-06-01,    0.0,25, 15.5,25,  1.5,25,  6.8,25,  7.2,26,  2.7,25,  2.2,26,  2.7,25, 1.2,26,  8.7,42, 38.6,26, 99.9,26,  1.9,26,  2.8,26, 0.4,26, 1.9,26, 1.1,26,1026.1,25,""
 -25.8000, 146.6000,2019-06-02,    0.0,25, 18.7,25,  2.3,25,  9.1,25,  7.5,26,  2.7,25,  2.6,26,  2.7,25, 2.3,26, 15.0,42, 42.2,26,100.0,26,  2.1,26,  2.9,26, 1.5,26, 3.1,26, 2.3,26,1025.7,25,""
 -25.8000, 146.6000,2019-06-03,    0.0,25, 18.1,25,  1.4,25,  9.1,25,  6.8,26,  3.3,25,  2.5,26,  3.3,25, 2.3,26, 14.9,42, 43.8,26,100.0,26,  2.0,26,  2.7,26, 1.7,26, 2.8,26, 2.2,26,1023.3,25,""
 -25.8000, 146.6000,2019-06-04,    0.0,25, 16.0,25,  0.4,25,  6.3,25,  7.8,26,  2.8,25,  2.6,26,  2.8,25, 2.1,26, 14.8,42, 34.7,26,100.0,26,  2.2,26,  3.2,26, 0.5,26, 3.5,26, 2.0,26,1023.5,25,""
 -25.8000, 146.6000,2019-06-05,    0.0,25, 16.0,25, -0.3,25,  6.9,25,  7.0,26,  2.8,25,  2.5,26,  2.8,25, 2.1,26, 14.5,42, 38.0,26,100.0,26,  2.0,26,  2.9,26, 0.9,26, 3.0,26, 2.0,26,1026.0,25,""
 -25.8000, 146.6000,2019-06-06,    0.0,25, 19.0,25,  0.9,25,  7.5,25,  9.0,26,  2.8,25,  2.7,26,  2.8,25, 2.1,26, 13.9,42, 34.2,26,100.0,26,  2.3,26,  3.4,26, 0.5,26, 3.3,26, 1.9,26,1029.9,25,""
 -25.8000, 146.6000,2019-06-07,    0.0,25, 19.9,25,  4.0,25,  7.7,25, 10.4,26,  2.4,25,  2.6,26,  2.4,25, 1.5,26, 10.0,42, 33.2,26, 94.7,26,  2.4,26,  3.6,26, 0.3,26, 2.6,26, 1.4,26,1030.2,25,""
 -25.8000, 146.6000,2019-06-08,    0.0,25, 18.8,25, 11.5,25, 11.2,25,  8.1,26,  2.1,25,  2.2,26,  2.1,25, 1.5,26,  8.5,42, 51.6,26, 82.6,26,  2.0,26,  2.9,26, 0.4,26, 2.4,26, 1.4,26,1028.0,25,""
 -25.8000, 146.6000,2019-06-09,    0.0,25, 22.8,25,  8.3,25, 13.7,25,  8.5,26,  2.4,25,  2.7,26,  2.4,25, 2.6,26, 14.5,42, 49.4,26,100.0,26,  2.3,26,  3.0,26, 1.9,26, 3.2,26, 2.6,26,1024.1,25,""
 -25.8000, 146.6000,2019-06-10,    0.0,25, 25.8,25,  8.5,25, 13.7,25, 11.9,26,  2.1,25,  3.0,26,  2.1,25, 2.5,26, 13.9,42, 41.3,26,100.0,26,  2.7,26,  3.7,26, 1.3,26, 3.8,26, 2.5,26,1023.0,25,""
 -25.8000, 146.6000,2019-06-11,    0.0,25, 25.7,25,  9.2,25, 13.6,25, 12.2,26,  3.6,25,  3.0,26,  3.6,25, 2.7,26, 14.4,42, 41.2,26,100.0,26,  2.7,26,  3.8,26, 1.3,26, 4.0,26, 2.6,26,1024.5,25,""
 -25.8000, 146.6000,2019-06-12,    0.0,25, 24.5,25,  6.7,25, 12.1,25, 11.3,26,  3.1,25,  3.0,26,  3.1,25, 2.6,26, 14.5,42, 39.4,26,100.0,26,  2.6,26,  3.7,26, 1.2,26, 3.8,26, 2.5,26,1023.8,25,""
 -25.8000, 146.6000,2019-06-13,    0.0,25, 25.7,25,  9.3,25, 13.7,25, 12.1,26,  2.5,25,  3.0,26,  2.5,25, 2.5,26, 13.6,42, 41.5,26,100.0,26,  2.7,26,  3.7,26, 1.1,26, 3.9,26, 2.5,26,1021.7,25,""
 -25.8000, 146.6000,2019-06-14,    0.0,25, 26.4,25,  9.6,25, 13.3,25, 13.5,26,  3.9,25,  3.1,26,  3.9,25, 2.6,26, 14.0,42, 38.7,26,100.0,26,  2.9,26,  4.1,26, 0.8,26, 4.2,26, 2.5,26,1020.1,25,""
 -25.8000, 146.6000,2019-06-15,    0.0,25, 23.8,25, 11.3,25, 11.5,25, 12.9,26,  4.2,25,  3.0,26,  4.2,25, 2.7,26, 14.4,42, 39.0,26, 85.9,26,  2.8,26,  4.1,26, 0.5,26, 4.5,26, 2.5,26,1020.8,25,""
 -25.8000, 146.6000,2019-06-16,    0.0,25, 23.1,25,  6.0,25,  9.1,25, 12.6,26,  4.4,25,  3.0,26,  4.4,25, 2.3,26, 13.6,42, 32.2,26, 97.4,26,  2.8,26,  4.1,26, 0.4,26, 3.9,26, 2.1,26,1021.0,25,""
 -25.8000, 146.6000,2019-06-17,    0.0,25, 18.6,25,  3.1,25,  7.6,25,  9.1,26,  3.4,25,  2.7,26,  3.4,25, 2.2,26, 14.4,42, 35.5,26, 99.6,26,  2.3,26,  3.4,26, 0.5,26, 3.6,26, 2.1,26,1022.7,25,""
 -25.8000, 146.6000,2019-06-18,    0.0,25, 19.0,25,  0.4,25,  7.7,25,  8.6,26,  2.5,25,  2.7,26,  2.5,25, 2.1,26, 14.4,42, 35.1,26,100.0,26,  2.3,26,  3.3,26, 0.8,26, 3.3,26, 2.0,26,1022.5,25,""
 -25.8000, 146.6000,2019-06-19,    0.0,25, 18.4,25, -0.1,25,  6.9,25,  8.8,26,  2.3,25,  2.7,26,  2.3,25, 2.1,26, 14.3,42, 32.6,26,100.0,26,  2.3,26,  3.4,26, 0.5,26, 3.4,26, 2.0,26,1023.3,25,""
 -25.8000, 146.6000,2019-06-20,    0.0,25, 17.3,25,  0.2,25,  6.9,25,  8.1,26,  3.0,25,  2.6,26,  3.0,25, 2.1,26, 14.4,42, 35.0,26,100.0,26,  2.2,26,  3.2,26, 0.6,26, 3.3,26, 2.0,26,1023.9,25,""
 -25.8000, 146.6000,2019-06-21,    0.0,25, 14.8,25, -2.1,25,  5.4,25,  7.4,26,  3.2,25,  2.5,26,  3.2,25, 2.0,26, 14.4,42, 32.1,26,100.0,26,  2.1,26,  3.0,26, 0.5,26, 3.1,26, 1.8,26,1025.4,25,""
 -25.8000, 146.6000,2019-06-22,    0.0,25, 16.3,25, -3.5,25,  4.2,25,  9.2,26,  2.7,25,  2.7,26,  2.7,25, 1.9,26, 14.4,42, 22.7,26, 89.0,26,  2.5,26,  3.7,26, 0.4,26, 3.3,26, 1.8,26,1024.6,25,""
 -25.8000, 146.6000,2019-06-23,    0.0,25, 18.0,25, -3.4,25,  4.3,25, 10.3,26,  3.2,25,  2.9,26,  3.2,25, 2.0,26, 14.4,42, 20.8,26, 90.5,26,  2.6,26,  4.1,26, 0.3,26, 3.4,26, 1.9,26,1023.1,25,""
 -25.8000, 146.6000,2019-06-24,    0.0,25, 18.8,25, -1.9,25,  5.3,25, 10.3,26,  2.9,25,  2.9,26,  2.9,25, 2.0,26, 14.3,42, 24.4,26, 99.7,26,  2.6,26,  3.9,26, 0.4,26, 3.4,26, 1.9,26,1025.2,25,""
 -25.8000, 146.6000,2019-06-25,    0.0,25, 19.5,25,  1.7,25,  6.1,25, 11.0,26,  2.5,25,  2.8,26,  2.5,25, 2.0,26, 13.4,42, 26.9,26, 88.4,26,  2.6,26,  4.0,26, 0.3,26, 3.4,26, 1.9,26,1026.6,25,""
 -25.8000, 146.6000,2019-06-26,    0.1,25, 20.5,25,  5.8,25, 11.8,25,  7.4,26,  2.7,25,  2.3,26,  2.7,25, 1.7,26, 10.8,42, 49.0,26,100.0,26,  1.9,26,  2.6,26, 1.1,26, 2.3,26, 1.7,26,1027.0,25,""
 -25.8000, 146.6000,2019-06-27,    0.0,25, 22.2,25,  7.8,25, 11.8,25,  9.6,26,  2.9,25,  2.7,26,  2.9,25, 2.4,26, 14.1,42, 44.1,26,100.0,26,  2.4,26,  3.3,26, 1.2,26, 3.6,26, 2.4,26,1026.8,25,""
 -25.8000, 146.6000,2019-06-28,    0.0,25, 23.7,25,  8.9,25, 12.1,25, 11.3,26,  3.8,25,  2.9,26,  3.8,25, 2.6,26, 14.4,42, 41.3,26,100.0,26,  2.6,26,  3.7,26, 0.9,26, 4.0,26, 2.5,26,1027.1,25,""
 -25.8000, 146.6000,2019-06-29,    0.0,25, 23.8,25,  7.7,25, 10.0,25, 13.0,26,  2.9,25,  3.1,26,  2.9,25, 2.5,26, 14.4,42, 33.9,26, 95.2,26,  2.9,26,  4.2,26, 0.4,26, 4.3,26, 2.4,26,1025.5,25,""
 -25.8000, 146.6000,2019-06-30,    0.0,25, 23.6,25,  5.2,25,  8.5,25, 13.5,26,  3.0,25,  3.2,26,  3.0,25, 2.4,26, 14.4,42, 29.2,26, 96.1,26,  3.0,26,  4.4,26, 0.3,26, 4.2,26, 2.3,26,1024.0,25,""
 -25.8000, 146.6000,2019-07-01,    0.0,25, 23.4,25,  3.3,25,  7.4,25, 13.7,26,  2.7,25,  3.3,26,  2.7,25, 2.2,26, 13.7,42, 25.7,26, 95.6,26,  3.0,26,  4.6,26, 0.3,26, 3.8,26, 2.1,26,1023.8,25,""
 -25.8000, 146.6000,2019-07-02,    0.0,25, 24.0,25,  4.6,25,  8.6,25, 13.6,26,  3.0,25,  3.3,26,  3.0,25, 2.4,26, 14.3,42, 28.8,26,100.0,26,  3.0,26,  4.4,26, 0.4,26, 4.1,26, 2.2,26,1022.8,25,""
 -25.8000, 146.6000,2019-07-03,    0.0,25, 23.2,25,  5.1,25,  8.3,25, 13.2,26,  3.3,25,  3.2,26,  3.3,25, 2.2,26, 13.3,42, 29.2,26, 94.5,26,  2.9,26,  4.3,26, 0.3,26, 3.8,26, 2.0,26,1023.4,25,""
